Molregno	StandardInChIKey	Chirality	IsProdrug	CanonicalSMILES
777304	WVUYTFSQXSEIEM-UHFFFAOYSA-N	Unknown	Unknown	O=C(CN(c1ccccc1)S(=O)(=O)c2ccccc2)NCCSCc3occc3
631713	IEULSRXWLQARLO-UHFFFAOYSA-N	Unknown	Unknown	OC(=O)c1ccccc1NC(=O)CCc2cnn(c2)c3ccccc3
1266259	IRQIBOAVBGKTBW-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc4ccc(cc4)c5ccc(C)cn5)nc1
925290	VYACBCYKYVMPHW-UHFFFAOYSA-N	Unknown	Unknown	CN1C(=O)C=C(SCC(=O)NCCN2CCN(CC2)c3ccccc3F)c4cc(Cl)ccc14
783736	IOIQFYKCCUDSQT-LURJTMIESA-N	Unknown	Unknown	N[C@@H](Cc1ccnnc1)C(=O)O
766281	TUMCZHPQLCRPSU-UHFFFAOYSA-N	Unknown	Unknown	CN1N(C(=O)C(=C1C)NC(=O)Cn2nc(c(Cl)c2C)[N+](=O)[O-])c3ccccc3
766283	SSYWEBYCGMNJIZ-CQSZACIVSA-N	Unknown	Unknown	CCOc1c2ccc(cc2nn1CC)C(=O)N[C@H](C)C3CCCCC3
716018	BXUWIRFXQNUOEB-HNSKJHPRSA-N	Unknown	Unknown	Cc1ncccc1N2C[C@@]3(CC[C@@H](CC3)c4nc5cc(OC(F)(F)F)ccc5[nH]4)OC2=O
873716	IYUVWRYTUIZXSW-UHFFFAOYSA-N	Unknown	Unknown	O[As](=O)(O)c1ccc(cc1)c2ccc(c(c2)[N+](=O)[O-])[As](=O)(O)O
259273	IRMPFYJSHJGOPE-UHFFFAOYSA-N	Unknown	Unknown	CCCCCc1cc(O)cc(O)c1
873718	NQTQHCVFYOAGHR-UWRKFWHCSA-N	Unknown	Unknown	COC(=O)c1ccc(cc1)C23CC4(C2)[C@H](CN(C)[C@@H]4c5ccccc5)C3c6ccc(cc6)C(F)(F)F
776650	LLDHGRSOCPIVKF-UHFFFAOYSA-N	Unknown	Unknown	CN1C(=O)C=C(OCCCC(=O)Nc2cccnc2)c3ccccc13
733247	GWPINHKJFXZTBZ-UHFFFAOYSA-N	Unknown	Unknown	Cn1c(nc2cc(Cl)ccc12)c3cccnc3O
1527408	IOVNPTLMMFSPCO-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(ccc1OCCN2CCCC2)N3Cc4ccc(Sc5ccc(F)cc5)nc4C3=O
678079	WKYHGYCACLVRGF-UHFFFAOYSA-N	Unknown	Unknown	Cl.CC(C)(c1cc(c2cccc(CC(F)(c3ccc(cc3)S(=O)(=O)C)C(O)(C4CC4)C5CC5)c2)c6ncccc6c1)S(=O)(=O)C
776658	NMMPBCFMYAEMDO-UHFFFAOYSA-N	Unknown	Unknown	CCCCNC(=O)C(CC)SC1=Nc2sc(C(=O)OC)c(C)c2C(=O)N1N
766131	HBIXHZONDRHFBR-UHFFFAOYSA-N	Unknown	Unknown	CC1=CC(=O)Oc2cc(NC(=O)CCC(=O)O)ccc12
1008816	DGWJRFDRDKSZPH-UHFFFAOYSA-N	Unknown	Unknown	Cn1c(SCC(=O)c2ccc3c(Cc4ccccc34)c2)nnc1c5ccccc5
31939	GLBJJMFZWDBELO-UHFFFAOYSA-N	Racemic	No	COc1ccc(cc1)c2nc3cc(ccc3[nH]2)C4=NNC(=O)CC4C
2431	ANTSCNMPPGJYLG-UHFFFAOYSA-N	Achiral	No	CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3
885395	OJEJKWUQFREXKZ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1CNC(=O)Cn2nnc(n2)c3ccncc3
579122	WAGYPBLYYAJOKH-ONFJWFQXSA-N	Unknown	Unknown	CC(=O)N1C2CCC1CN(C2)C(=O)OC3(CC3)[C@H]4COC(C)(C)[C@@H](C5CC5)N4S(=O)(=O)c6ccc(Cl)cc6
982907	IPXQTEFFIMKQGH-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)N1CCC2(CCCN(Cc3ccc(cc3)C#N)C2)CC1
163663	LCFDGVXDFUKBGU-BWGWWWHMSA-N	Unknown	Unknown	C[C@]12CCC3C([C@@H](CC4=CC(=O)CC[C@]34C)Sc5ccc(NC(=O)CBr)cc5)C1CCC2=O
473211	GNURRCJPQXKFTN-HNRBIFIRSA-N	Unknown	Unknown	COc1cccc(CCN(Cc2ccccc2c3ccc(CN4C[C@@H](C)N[C@@H](C)C4)cc3)C(=O)NC5CCCCC5)c1
473213	JAZXUPQDNGHUCB-SZPZYZBQSA-N	Unknown	Unknown	C[C@@H]1CN(Cc2ccc(cc2)c3ccccc3CN(C)C(=O)COc4ccc(F)cc4)C[C@H](C)N1
473212	XLNMHVBRWVMJDC-ZRZAMGCNSA-N	Unknown	Unknown	C[C@@H]1CN(Cc2ccc(cc2)c3ccccc3CN(C)C(=O)COc4ccccc4)C[C@H](C)N1
965402	QMUXASORLUENRK-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(CNC(=O)c1ccc(c(Cl)c1)[N+](=O)[O-])CNC(=O)c2ccc(c(Cl)c2)[N+](=O)[O-]
1836769	IHFRTJBVIMIQHF-UHFFFAOYSA-N	Unknown	Unknown	Nc1ccc(cc1S(=O)(=O)NC2CCCC2)C3=CSC(=O)N3
1836766	DVKHBOWZIKQGJM-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1S(=O)(=O)NC2CCCC2)C3=CSC(=O)N3
566407	PFTYUXPUTSSSAS-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)NC(Cn4ccnc4)c5ccccc5)c2
1836765	MTOSVKVJWUSOTJ-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1S(=O)(=O)NC2CCCC2)C3=CSC(=O)N3
737545	DCRDJZODWRGRCU-UHFFFAOYSA-N	Unknown	Unknown	O=C(Cc1c[nH]c2ccccc12)OCC(=O)c3ccccc3
578838	MZPKCSOECXTYLC-ICTDUYRTSA-N	Unknown	Unknown	OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)[C@@H]3C[C@H](CN3S(=O)(=O)c4cccc(c4)C#N)N5CCCC5
909222	CLSICFFIGXPDJK-UHFFFAOYSA-N	Unknown	Unknown	CN(CC(=O)N1CCN(CC1)c2ccccc2)S(=O)(=O)c3c[nH]cn3
754838	PLSIVQUSANQNEQ-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)S(=O)(=O)NNc2ccccc2
969754	VFDULVPMJZSIHN-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)C1=C(C(c2ccccc2)n3nnnc3N1)C(=O)c4ccc(C)cc4
119498	NAVMQTYZDKMPEU-UHFFFAOYSA-N	Achiral	No	Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C
990336	ZGRLNDYJXKQQSA-IERDGZPVSA-N	Unknown	Unknown	COC(=O)N1[C@H](C)C=C[C@]1(Cc2ccccc2)C(=O)NCc3ccccn3
475329	ACJDCIRPPARZQQ-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC4(CCCCC4)C(=O)O)c(C)c1
475328	VOCZPFOLARMCLO-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC4(CCCC4)C(=O)O)c(C)c1
841101	HUTQEBDEWRDATM-QSIGRPEZSA-N	Unknown	Unknown	C[C@@H](CN1CCCCc2nc(C)c(C)cc12)O\N=C(\C)/CCC(=O)OC[C@@H]3O[C@@H](C=C[C@@H]3Oc4ccc(C)cc4)C#Cc5ccccc5
891514	CCPUKZMNRSCEHN-UHFFFAOYSA-N	Unknown	Unknown	CC(NC(=O)c1ccccc1C)c2ccc3CCCCc3c2
891515	HUFWLNXZPDIUGV-UHFFFAOYSA-N	Unknown	Unknown	CCC(O)CNc1nc(nc2sc3COC(C)(C)Cc3c12)n4nc(C)cc4C
475327	WLQGUZDUFXQXRB-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC4(CC4)C(=O)O)c(C)c1
475326	ZUMUBJHONGJAGF-UHFFFAOYSA-N	Unknown	Unknown	CCCC(CCC)(NC(=O)c1cc2ccccc2cc1NC(=O)Nc3c(C)cc(C)cc3C)C(=O)O
475325	XXRHRPGYYNOBHO-QGZVFWFLSA-N	Unknown	Unknown	N[C@@H](CC(=O)N1CCCCCN1C(=O)c2ccccc2)Cc3cc(F)c(F)cc3F
984425	KZSNBJMYJWDVTK-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl
998103	OOPQTTHZIVMBFO-UHFFFAOYSA-N	Unknown	Unknown	CCCn1c(CC)nc(c1S(=O)(=O)c2ccccc2)[N+](=O)[O-]
998102	UBNIWCQGNMPLDO-GONBZBRSSA-N	Unknown	Unknown	CCOc1cc(\C=C\2/CCC\C(=C/c3cc(Cl)c(O)c(OCC)c3)\C2=O)cc(Cl)c1O
1726944	MATQWNLSVRLACV-VUGDMWQRSA-N	Unknown	Unknown	CSc1nc(ccc1C(=O)NC23CC4CC(CC(C4)C2)C3)N5C[C@@H]6[C@H](C5)[C@H]6C(=O)O
63417	VCMMXZQDRFWYSE-UHFFFAOYSA-N	Unknown	Unknown	CC1=CC(=O)c2c(O)cccc2C1=O
1088913	UVPMJTGIXQOXNX-UHFFFAOYSA-N	Unknown	Unknown	CCC(COC(=O)NC)NC(=O)Oc1ccccc1
996856	DPSPPJIUMHPXMA-SSDOTTSWSA-N	Unknown	Unknown	C[C@@H]1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O
923198	GRUDNJWCIFKAFB-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc2NC(Nc3ccccc3)Sn2n1
878804	DAWIDRXDVFITRO-UHFFFAOYSA-N	Unknown	Unknown	CN(C)Cc1ccccc1c2nc(NCc3cccc(C)c3)c4ccccc4n2
1024292	FKTMMRPUBKKEBV-NARMOHKZSA-N	Unknown	Unknown	CC(C)CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N([C@@H](C)c4ccccc4)C3=O
851885	KFUJLHJJUWBDJA-UHFFFAOYSA-N	Unknown	Unknown	CN(C)c1ccc(NC(=O)c2cccc(c2)N3C(=O)C4C5CC(C=C5)C4C3=O)cc1
1106888	YWBSTPHKOJMFNZ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(CCNC(=O)c2nnc(O)c3ccccc23)cc1
1924818	Unknown	Unknown	Unknown	Unknown
842333	HBWAVAFNYAJUKQ-XYFFEVBTSA-N	Unknown	Unknown	CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)N(CC5CC5)C(=O)[C@]4(Cc6ccccc6)[C@@H]3[C@@H]2C1=O
1924814	Unknown	Unknown	Unknown	Unknown
1924815	Unknown	Unknown	Unknown	Unknown
1151597	LKWNMPNQULFQLQ-UHFFFAOYSA-N	Unknown	Unknown	CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c4ccccc4Br)c2)CC1
1151596	IMMOUXZOUPDXQI-UHFFFAOYSA-N	Unknown	Unknown	CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c4ccc(cc4)C(C)C)c2)CC1
1924810	VTWIVIRXGOQIDT-FQEVSTJZSA-N	Unknown	Unknown	Cc1ccc(cc1)c2c(cnn2C)c3nn(C)c4ncnc(N5CC[C@@H](C5)[N+]6=CCCCC6)c34
1924811	Unknown	Unknown	Unknown	Unknown
1924812	Unknown	Unknown	Unknown	Unknown
1028771	LPEJECVDLDVRQG-UHFFFAOYSA-N	Unknown	Unknown	CCOc1cccc(NC(=O)CSc2nc(C)c3CCCCc3c2C#N)c1
142294	TWWFAXQOKNBUCR-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc2nc(NC(=O)Cc3ccccc3)n4nc(nc4c2c1)c5occc5
711305	LKJNOKVJAZHRAT-OMXLDXBASA-N	Unknown	Unknown	C[C@@H]1CN(C[C@H](C)N1CCO)C(=O)OC2(CC2)[C@H]3COC[C@@H](CC4CC4)N3S(=O)(=O)c5ccc(Cl)cc5
1443956	IMFLKRNUSHCDBK-UHFFFAOYSA-N	Unknown	Unknown	O[Si]1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
464921	VABYUUZNAVQNPG-BQYQJAHWSA-N	Unknown	Unknown	COc1cc(\C=C\C(=O)N2CCC=CC2=O)cc(OC)c1OC
723116	DXZACKWREOIBEF-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc(C(=O)Nc2cccn3ncnc23)c(Cl)c1
1955763	WSMDCEICSUFKCR-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(O)CNCC(=O)N1CCc2ccccc2C1C3CCCCC3
1955766	HCWHAVFOTAUDFG-IWPPFLRJSA-N	Unknown	Unknown	C[C@@H](O)CNCC(=O)N1CCc2ccccc2C1C3CCCCC3
1955767	HCWHAVFOTAUDFG-OOJLDXBWSA-N	Unknown	Unknown	C[C@H](O)CNCC(=O)N1CCc2ccccc2C1C3CCCCC3
1955764	KQGRQNVNAQMLFP-ITUIMRKVSA-N	Unknown	Unknown	CC[C@@H](O)CNCC(=O)N1CCc2ccccc2C1C3CCCCC3
1955765	KQGRQNVNAQMLFP-YMXDCFFPSA-N	Unknown	Unknown	CC[C@H](O)CNCC(=O)N1CCc2ccccc2C1C3CCCCC3
1947202	XOVHPPILLSHRPS-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(cs2)c3ccnc(Cl)c3)c1
911571	RRIQBGFIDIBUCN-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)C(=O)C(=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc5ccc(cc5)C(F)(F)F)C=C12)c6ccccc6
1955769	SXJOMZJAQSZBDU-AJZOCDQUSA-N	Unknown	Unknown	CC(C)C[C@@H](CO)NCC(=O)N1CCc2ccccc2C1C3CCCCC3
911577	BSOSLDZEXUMVNX-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)c1ccc(cc1)C2C(Oc3ccccc3)C(=O)N2CCc4ccc(OC)c(OC)c4
911576	VJIRCRKQYDKTDT-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)Cc2c(CO1)sc3ncnc(NN=C(S)NCC=C)c23
578835	ZVYKWIXTSCOLQS-NYMACZPPSA-N	Unknown	Unknown	OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)[C@@H]3C[C@H](CN3S(=O)(=O)c4cccc(c4)C#N)N5CCC5
778308	QYSXJUFSXHHAJI-FWSOMWAYSA-N	Unknown	Unknown	CC(C)CCCC(C)C1CCC2\C(=C\C=C\3/CC(O)CCC3=C)\CCCC12C
555972	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	Single_Stereoisomer	No	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(=O)O
1947201	IEYJDPAUIUNGSF-UHFFFAOYSA-N	Unknown	Unknown	COc1cccc(CC(=O)Nc2cc(cs2)c3ccnc(Cl)c3)c1
220914	MLHLEBGVBKWUDV-BMWKDGKBSA-N	Unknown	Unknown	CCC(CC)(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c3ccncc3
1060812	WNTMDVWCVCRJBT-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)c1ccc(cc1)n2nc(c3CCCCc23)C(F)(F)F
220916	DTHXYOOKKNMAKX-SFLNLBOUSA-N	Unknown	Unknown	C[C@@H]1C(CC2CC1C2(C)C)OC(=O)C(C)(C)c3ccncc3
220917	QJVGPUYCCNEQKK-CLMAYEFCSA-N	Unknown	Unknown	C[C@@H]1CCC2C(C)(C)C3CC12CC[C@@]3(C)OC(=O)C(C)(C)c4cccnc4
1060817	WJAMRMUKYHIQHV-UHFFFAOYSA-N	Unknown	Unknown	CC(C(=O)N1CCCC1)c2ccc(cc2)n3nc(c4CCCCc34)C(F)(F)F
1060816	JUCJQZNUMLLICR-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1nn(c2CCCCc12)c3ccc(CC(=O)NC4CCCC4)cc3
1060815	PGXLUSOTMSRODM-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1nn(c2CCCCc12)c3ccc(CC(=O)N4CCCC4)cc3
1060814	FSJKHTVMNMNMEP-UHFFFAOYSA-N	Unknown	Unknown	CN(C)C(=O)Cc1ccc(cc1)n2nc(c3CCCCc23)C(F)(F)F
799751	JZTRMUSGGNDVBF-VMPJDAQHSA-N	Unknown	Unknown	COc1ccccc1OCCOc2ccc(\C=C\3/C(=O)N=C4C=C(C)ON4C3=N)cc2OC
1060818	RYUIVLRQMHWMSE-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1nn(c2CCCCc12)c3ccc(cc3)C4(CC4)C(=O)N5CCCC5
371078	JRGCCNDYXTYYLH-UHFFFAOYSA-N	Unknown	Unknown	CN(c1ccc(cc1OCc2cc(C)ccc2C)[N+](=O)[O-])S(=O)(=O)C
371077	KZQJBCOKANUZDL-UHFFFAOYSA-N	Unknown	Unknown	CN(c1ccc(cc1OCc2cccc3ccccc23)[N+](=O)[O-])S(=O)(=O)C
1159341	SPHCZZBTYLIKMU-UHFFFAOYSA-N	Unknown	Unknown	O=C(NCc1ccncc1)c2ccc(Oc3ccccc3C#N)cc2
1020142	RDBCDLIRGCRNMA-UHFFFAOYSA-N	Unknown	Unknown	Cc1onc(NC(=O)C2CN(C(=O)C2)c3ccc(C)cc3)c1
758860	SDJLVPMBBFRBLL-UHFFFAOYSA-N	Unknown	Unknown	CCN(CCCl)Cc1ccccc1Br
1020144	WSLRXBMCHRHMFD-UHFFFAOYSA-N	Unknown	Unknown	[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cnn(Cc3ccc(Cl)cc3)c2
1159346	YNSKBMXZDCLQIV-MHZLTWQESA-N	Unknown	Unknown	O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncn5)cc3
271926	LTTNGEQHWMFQKH-BHIFYINESA-N	Unknown	Unknown	CCc1ccc(CC[C@@H]2CCC(C)(C)[C@H](OC)[C@H]2Cn3ccnc3)cc1
470292	OXCXOWFIXPOTGG-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2cc(c(Cc3ccccc3)cc2c1)c4cccnc4
470293	RYCHUECSTFEUFU-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1Cc2cc3ccccc3cc2c4cccnc4
470294	XLDJQLVQCHGYLP-UHFFFAOYSA-N	Unknown	Unknown	COc1cccc(Cc2cc3ccccc3cc2c4cccnc4)c1
470295	GOGQHVZGANJJDF-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(Cc2cc3ccccc3cc2c4cccnc4)cc1
470296	LVDYKSOHCUGWHR-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(Cc2cc3ccccc3cc2c4cccnc4)cc1
2011036	IIWXZCJUXXDSQC-UHFFFAOYSA-N	Unknown	Unknown	OC1(CC1)c2ccncc2N3CCN(C3=O)c4cccc(c4)C(F)(F)F
2011037	VFRFKPNXAAMJIR-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1cc(cc(Cl)n1)N2CCN(C2=O)c3cnccc3C4CC4
2011034	OWSGLNWYEPTHNN-UHFFFAOYSA-N	Unknown	Unknown	Clc1cc(ccn1)N2CCN(C2=O)c3cnccc3C4CCCC4
2011035	UGBGCQBSCVYTAK-UHFFFAOYSA-N	Unknown	Unknown	OC1(CCCC1)c2ccncc2N3CCN(C3=O)c4ccnc(Cl)c4
2011032	HHSNJLVYXKJDIO-UONOGXRCSA-N	Unknown	Unknown	FC(F)(F)c1cc(ccn1)N2[C@H]3C[C@H]3N(C2=O)c4cnccc4C5CC5
2011033	BVSXGACDVLRIRY-UHFFFAOYSA-N	Unknown	Unknown	OC1(CCC1)c2ccncc2N3CCN(C3=O)c4ccnc(Cl)c4
2011030	VOGNHKHDXUUQDJ-LSDHHAIUSA-N	Unknown	Unknown	COc1cc(ccn1)N2[C@H]3C[C@H]3N(C2=O)c4cnccc4C5CC5
2011031	HHSNJLVYXKJDIO-KGLIPLIRSA-N	Unknown	Unknown	FC(F)(F)c1cc(ccn1)N2[C@@H]3C[C@@H]3N(C2=O)c4cnccc4C5CC5
114981	ZIIQCSMRQKCOCT-YFKPBYRVSA-N	Unknown	Unknown	CC(=O)N[C@@H](C(=O)O)C(C)(C)SN=O
979266	RJTMEFDVTNQHTN-CPHLOYQUSA-N	Unknown	Unknown	COc1cc2N[C@@H]3[C@@H]4[C@@H](CC(=O)O)OCC=C5CN6CC[C@]3([C@@H]6C[C@H]45)c2cc1OC
2011038	KUICAHPSOWMSTH-UHFFFAOYSA-N	Unknown	Unknown	O=C1N(CCN1c2cnccc2C3CC3)c4cc(ncn4)C5CC5
2011039	SQVOJZMADKMAQW-UHFFFAOYSA-N	Unknown	Unknown	O=C1N(CCN1c2cnccc2C3CC3)c4ccnc(c4)C5CC5
474534	JZODKRWQWUWGCD-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C
884322	UUYFCUCKYNHHLB-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(NC(=O)C2C3CCCC2C3c4ccccc4)cc1C
643646	YBGOLOJQJWLUQP-UHFFFAOYSA-N	Unknown	Unknown	CN(C)c1ccc2N=C3C(=C(O)C(=O)C=C3C(=O)O)Oc2c1
993730	KTIOBDAOHFINKI-UHFFFAOYSA-N	Unknown	Unknown	CC1CCN(CC1)C(=O)Nc2ccc3nsnc3c2
814470	LUXKCSCSUAMDGB-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)Nc1cccc(c1)C(=O)OC(C(=O)c2ccc(C)c(C)c2)c3ccccc3
867224	NERUVBRBFXAXAL-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1nc(ncc1c2nnnn2c3ccccc3)c4cccnc4
941071	QUVZKDZYEOYGKV-MHZLTWQESA-N	Unknown	Unknown	CCCCCCCCCCCCCCCCCC(=O)NC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCC
941079	JEGDKRQQLMZELX-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(Nc2ncc(C(=O)N3CCN(CC3)c4ccc(F)cc4)c5ccccc25)cc1
1590712	UONFBIWUOHBYQS-RPHKZYAHSA-N	Unknown	Unknown	C[C@@H]1C[C@@]2(C)Oc3ccccc3[C@H]4OC[C@]1(COC(=O)Nc5ccccc5)[C@@H](C)[C@H]24
916104	RCYXMLBDPJXSNQ-UHFFFAOYSA-N	Unknown	Unknown	Cl.CN(C)CCn1c(cc2ccccc12)C(=O)O
916101	GUYMDDZLFOQLSL-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5ccc(F)cc5
897322	IDOGIJRBVBNFJY-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)N1CCC2(CCCN(C2)C(=O)Nc3cccc(F)c3)CC1
1447330	ALFPJMUYGSCERP-ZDUSSCGKSA-N	Unknown	Unknown	COc1cncc(c1)c2nn(cc2c3ccnc(NC[C@H](C)O)n3)C(C)C
953679	OBTGQUBEVZUKDX-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(cc(OC)c1OC)C2N(Cc3occc3)C(=O)C(=C2C(=O)c4cccs4)O
798930	KONQNTKFJFSELS-UHFFFAOYSA-N	Unknown	Unknown	CCNc1ncc2N=C(C(=O)N(Cc3cccc(OC)c3)c2n1)c4cccs4
798408	JHWISLMTUJNEQP-UHFFFAOYSA-N	Unknown	Unknown	CN1CCN(CC(=O)N2c3ccccc3Sc4cc5ccccc5cc24)CC1
1017254	WTVARZMLOKTSQI-UHFFFAOYSA-N	Unknown	Unknown	COCCN1C(=O)C=Nc2cnc(nc12)N3CCNCC3
1785178	ZBAYFWMDLXADHX-QFIPXVFZSA-N	Unknown	Unknown	CCOC(=O)N1CCN(CC1)C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(Nc3ccccc3)nc(n2)c4ccccc4
1785179	YUNYABNGUKQYHF-QHCPKHFHSA-N	Unknown	Unknown	CCOC(=O)N1CCN(CC1)C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCc3ccccc3)nc(n2)c4ccccc4
816836	ZMTZGWGREAHCNN-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)c1c2CCCc2sc1NC(=O)c3occc3
196351	WVVSZNPYNCNODU-XTQGRXLLSA-N	Single_Stereoisomer	No	C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34
986599	PBZSIBUXORWFTB-UHFFFAOYSA-N	Unknown	Unknown	CCCC1C(N(C1=O)c2ccccc2)c3ccccc3
429016	NYIVWTWKIQOBKO-UHFFFAOYSA-N	Unknown	Unknown	OC(=O)CCCc1ccc2ccc3ccccc3c2c1
1016236	LRLMYQFHTXHFRH-YRQJZTFHSA-N	Unknown	Unknown	CCC(C)C(O)C(=O)OC1C(OC=O)C(C(=C)C2(O)C(=O)CC(c3cocc3)[C@@]12C)[C@@]4(C)C(CC(=O)O[C@@](C)(COC(=O)C)C4CC(=O)OC)OC(=O)C
1036859	HXVCQQCCHAWFQO-UHFFFAOYSA-N	Unknown	Unknown	CN1C(=O)NC(=O)c2c1nc(CN3CCOCC3)n2Cc4ccccc4
630439	ITPDYQOUSLNIHG-UHFFFAOYSA-N	Achiral	No	Cl.CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
988624	AGHNFWXJQOPISY-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(NC(=O)NCc2cccn2C)c(OC)c1
1036852	TYKULZSCVIEDIG-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(C)c(c1)n2c(CNC(=O)c3occc3)nnc2SCC(=O)N4CCc5ccccc45
867597	WEESIMWGLFPYGU-UHFFFAOYSA-N	Unknown	Unknown	CN1C(=O)C=Nc2cnc(Nc3ccccc3)nc12
382805	FVAUUDOGAUSBJQ-UHFFFAOYSA-N	Unknown	Unknown	NS(=O)(=O)Oc1cc(CN(c2ccc(cc2)C#N)n3cnnc3)ccc1Cl
382804	RCQQEWJTRSDEPH-UHFFFAOYSA-N	Unknown	Unknown	NS(=O)(=O)Oc1cc(CN(c2ccc(cc2)C#N)n3cnnc3)ccc1F
382807	GTZUPBJZUMOMPV-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(CN(c2ccc(cc2)C#N)n3cnnc3)cc1OS(=O)(=O)N
952799	JIKHJTHQLORZIX-UHFFFAOYSA-N	Unknown	Unknown	C1CN2CCN(C1)C2c3ccncc3
382801	YSNIFQTZHYJRFW-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(CN(c2ccc(cc2)C#N)n3cnnc3)cc(Cl)c1O
382800	FKYWDCFMCROKHI-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc(CN(c2ccc(cc2)C#N)n3cnnc3)cc1C(F)(F)F
